,Driver,Race,Lap,Sector 1 Time,Sector 2 Time,Sector 3 Time,Lap Time,Rainfall,Track Temp
390,TSU,Imola,13.0,0 days 00:00:29.437000,0 days 00:00:32.272000,0 days 00:00:32.373000,0 days 00:01:34.082000,False,17.0
391,TSU,Imola,14.0,0 days 00:00:29.654000,0 days 00:00:32.881000,0 days 00:00:32.838000,0 days 00:01:35.373000,False,16.7
392,TSU,Imola,15.0,0 days 00:00:30.001000,0 days 00:00:32.879000,0 days 00:00:32.746000,0 days 00:01:35.626000,False,16.7
393,TSU,Imola,16.0,0 days 00:00:30.063000,0 days 00:00:33.172000,0 days 00:00:32.734000,0 days 00:01:35.969000,False,16.7
394,TSU,Imola,17.0,0 days 00:00:29.828000,0 days 00:00:33.013000,0 days 00:00:32.266000,0 days 00:01:35.107000,False,16.5
395,TSU,Imola,18.0,0 days 00:00:29.800000,0 days 00:00:32.902000,0 days 00:00:36.661000,0 days 00:01:39.363000,False,16.2
396,TSU,Imola,19.0,0 days 00:00:55.613000,0 days 00:00:31.720000,0 days 00:00:30.838000,0 days 00:01:58.171000,False,16.3
397,TSU,Imola,20.0,0 days 00:00:28.186000,0 days 00:00:29.710000,0 days 00:00:29.494000,0 days 00:01:27.390000,False,16.1
398,TSU,Imola,21.0,0 days 00:00:27.519000,0 days 00:00:29.129000,0 days 00:00:28.691000,0 days 00:01:25.339000,False,16.0
399,TSU,Imola,22.0,0 days 00:00:27.142000,0 days 00:00:28.934000,0 days 00:00:28.430000,0 days 00:01:24.506000,False,16.1
400,TSU,Imola,23.0,0 days 00:00:27.092000,0 days 00:00:28.579000,0 days 00:00:27.971000,0 days 00:01:23.642000,False,16.0
401,TSU,Imola,24.0,0 days 00:00:26.912000,0 days 00:00:28.480000,0 days 00:00:27.941000,0 days 00:01:23.333000,False,16.0
402,TSU,Imola,25.0,0 days 00:00:26.574000,0 days 00:00:28.392000,0 days 00:00:29.959000,0 days 00:01:24.925000,False,16.0
403,TSU,Imola,26.0,0 days 00:00:27.221000,0 days 00:00:28.386000,0 days 00:00:27.884000,0 days 00:01:23.491000,False,15.8
404,TSU,Imola,27.0,0 days 00:00:26.677000,0 days 00:00:28.396000,0 days 00:00:27.765000,0 days 00:01:22.838000,False,15.9
405,TSU,Imola,28.0,0 days 00:00:26.496000,0 days 00:00:28.145000,0 days 00:00:27.640000,0 days 00:01:22.281000,False,16.1
406,TSU,Imola,29.0,0 days 00:00:26.374000,0 days 00:00:28.131000,0 days 00:00:27.656000,0 days 00:01:22.161000,False,16.1
407,TSU,Imola,30.0,0 days 00:00:26.276000,0 days 00:00:28.150000,0 days 00:00:27.599000,0 days 00:01:22.025000,False,16.2
408,TSU,Imola,31.0,0 days 00:00:26.297000,0 days 00:00:28.108000,0 days 00:00:27.623000,0 days 00:01:22.028000,False,16.3
409,TSU,Imola,32.0,0 days 00:00:26.330000,0 days 00:00:28.142000,0 days 00:00:27.600000,0 days 00:01:22.072000,False,16.5
410,TSU,Imola,33.0,0 days 00:00:26.158000,0 days 00:00:27.957000,0 days 00:00:27.473000,0 days 00:01:21.588000,False,16.6
411,TSU,Imola,34.0,0 days 00:00:26.155000,0 days 00:00:28.002000,0 days 00:00:27.509000,0 days 00:01:21.666000,False,16.6
412,TSU,Imola,35.0,0 days 00:00:26.178000,0 days 00:00:28.012000,0 days 00:00:27.460000,0 days 00:01:21.650000,False,16.4
413,TSU,Imola,36.0,0 days 00:00:26.107000,0 days 00:00:27.961000,0 days 00:00:27.424000,0 days 00:01:21.492000,False,16.5
414,TSU,Imola,37.0,0 days 00:00:26.110000,0 days 00:00:28.051000,0 days 00:00:27.330000,0 days 00:01:21.491000,False,16.6
415,TSU,Imola,38.0,0 days 00:00:26.078000,0 days 00:00:28.023000,0 days 00:00:27.426000,0 days 00:01:21.527000,False,16.7
416,TSU,Imola,39.0,0 days 00:00:26.104000,0 days 00:00:28.020000,0 days 00:00:27.368000,0 days 00:01:21.492000,False,16.7
417,TSU,Imola,40.0,0 days 00:00:26.135000,0 days 00:00:28.033000,0 days 00:00:27.326000,0 days 00:01:21.494000,False,16.6
418,TSU,Imola,41.0,0 days 00:00:26.066000,0 days 00:00:27.966000,0 days 00:00:27.328000,0 days 00:01:21.360000,False,16.5
419,TSU,Imola,42.0,0 days 00:00:26.098000,0 days 00:00:28.058000,0 days 00:00:27.396000,0 days 00:01:21.552000,False,16.5
420,TSU,Imola,43.0,0 days 00:00:26.117000,0 days 00:00:28.299000,0 days 00:00:27.327000,0 days 00:01:21.743000,False,16.6
421,TSU,Imola,44.0,0 days 00:00:26.104000,0 days 00:00:28.022000,0 days 00:00:27.395000,0 days 00:01:21.521000,False,16.7
422,TSU,Imola,45.0,0 days 00:00:26.003000,0 days 00:00:28.132000,0 days 00:00:27.269000,0 days 00:01:21.404000,False,16.7
423,TSU,Imola,46.0,0 days 00:00:25.968000,0 days 00:00:28.153000,0 days 00:00:27.330000,0 days 00:01:21.451000,False,16.6
424,TSU,Imola,47.0,0 days 00:00:25.477000,0 days 00:00:27.956000,0 days 00:00:27.217000,0 days 00:01:20.650000,False,16.7
425,TSU,Imola,48.0,0 days 00:00:26.072000,0 days 00:00:27.937000,0 days 00:00:27.203000,0 days 00:01:21.212000,False,16.7
426,TSU,Imola,49.0,0 days 00:00:26,0 days 00:00:27.874000,0 days 00:00:27.078000,0 days 00:01:20.952000,False,16.9
427,TSU,Imola,50.0,0 days 00:00:25.949000,0 days 00:00:28.055000,0 days 00:00:27.115000,0 days 00:01:21.119000,False,17.0
428,TSU,Imola,51.0,0 days 00:00:25.824000,0 days 00:00:27.959000,0 days 00:00:27.095000,0 days 00:01:20.878000,False,17.0
429,TSU,Imola,52.0,0 days 00:00:25.904000,0 days 00:00:27.956000,0 days 00:00:27.196000,0 days 00:01:21.056000,False,17.0
430,TSU,Imola,53.0,0 days 00:00:25.837000,0 days 00:00:28.227000,0 days 00:00:27.268000,0 days 00:01:21.332000,False,17.0
431,TSU,Imola,54.0,0 days 00:00:25.623000,0 days 00:00:28.027000,0 days 00:00:27.084000,0 days 00:01:20.734000,False,16.8
432,TSU,Imola,55.0,0 days 00:00:25.940000,0 days 00:00:27.889000,0 days 00:00:26.997000,0 days 00:01:20.826000,False,16.8
433,TSU,Imola,56.0,0 days 00:00:25.971000,0 days 00:00:27.799000,0 days 00:00:27.014000,0 days 00:01:20.784000,False,16.7
434,TSU,Imola,57.0,0 days 00:00:25.902000,0 days 00:00:27.851000,0 days 00:00:27.011000,0 days 00:01:20.764000,False,16.6
435,TSU,Imola,58.0,0 days 00:00:25.959000,0 days 00:00:27.743000,0 days 00:00:27.032000,0 days 00:01:20.734000,False,16.5
436,TSU,Imola,59.0,0 days 00:00:25.915000,0 days 00:00:27.826000,0 days 00:00:26.985000,0 days 00:01:20.726000,False,16.5
437,TSU,Imola,60.0,0 days 00:00:25.887000,0 days 00:00:27.812000,0 days 00:00:27.005000,0 days 00:01:20.704000,False,16.5
438,TSU,Imola,61.0,0 days 00:00:25.861000,0 days 00:00:27.742000,0 days 00:00:26.941000,0 days 00:01:20.544000,False,16.6
439,TSU,Imola,62.0,0 days 00:00:26.525000,0 days 00:00:28.088000,0 days 00:00:27.255000,0 days 00:01:21.868000,False,16.6
440,TSU,Imola,63.0,0 days 00:00:25.963000,0 days 00:00:27.930000,0 days 00:00:27.293000,0 days 00:01:21.186000,False,16.6
441,VET,Imola,1.0,,0 days 00:00:34.469000,0 days 00:00:51.033000,,False,18.0
442,VET,Imola,2.0,0 days 00:00:51.679000,0 days 00:00:48.581000,0 days 00:00:47.293000,0 days 00:02:27.553000,False,17.9
443,VET,Imola,3.0,0 days 00:00:44.762000,0 days 00:00:45.095000,0 days 00:00:48.876000,0 days 00:02:18.733000,False,17.8
444,VET,Imola,4.0,0 days 00:00:37.700000,0 days 00:00:45.062000,0 days 00:00:52.221000,0 days 00:02:14.983000,False,17.6
445,VET,Imola,5.0,0 days 00:00:31.221000,0 days 00:00:32.295000,0 days 00:00:32.814000,0 days 00:01:36.330000,False,17.5
446,VET,Imola,6.0,0 days 00:00:29.843000,0 days 00:00:31.759000,0 days 00:00:31.919000,0 days 00:01:33.521000,False,17.3
447,VET,Imola,7.0,0 days 00:00:29.253000,0 days 00:00:31.266000,0 days 00:00:31.642000,0 days 00:01:32.161000,False,17.3
448,VET,Imola,8.0,0 days 00:00:29.254000,0 days 00:00:31.172000,0 days 00:00:31.542000,0 days 00:01:31.968000,False,17.1
449,VET,Imola,9.0,0 days 00:00:28.868000,0 days 00:00:31.189000,0 days 00:00:31.362000,0 days 00:01:31.419000,False,17.0
450,VET,Imola,10.0,0 days 00:00:29.049000,0 days 00:00:31.426000,0 days 00:00:31.203000,0 days 00:01:31.678000,False,17.0
451,VET,Imola,11.0,0 days 00:00:29.117000,0 days 00:00:31.636000,0 days 00:00:31.602000,0 days 00:01:32.355000,False,17.0
452,VET,Imola,12.0,0 days 00:00:29.398000,0 days 00:00:31.861000,0 days 00:00:31.670000,0 days 00:01:32.929000,False,17.0
453,VET,Imola,13.0,0 days 00:00:29.361000,0 days 00:00:32.106000,0 days 00:00:32.665000,0 days 00:01:34.132000,False,17.0
454,VET,Imola,14.0,0 days 00:00:29.791000,0 days 00:00:32.375000,0 days 00:00:33.470000,0 days 00:01:35.636000,False,16.7
455,VET,Imola,15.0,0 days 00:00:30.044000,0 days 00:00:32.560000,0 days 00:00:32.928000,0 days 00:01:35.532000,False,16.7
456,VET,Imola,16.0,0 days 00:00:30.039000,0 days 00:00:32.638000,0 days 00:00:33.001000,0 days 00:01:35.678000,False,16.7
457,VET,Imola,17.0,0 days 00:00:29.476000,0 days 00:00:32.685000,0 days 00:00:37.282000,0 days 00:01:39.443000,False,16.5
458,VET,Imola,18.0,0 days 00:00:55.181000,0 days 00:00:30.650000,0 days 00:00:31.109000,0 days 00:01:56.940000,False,16.2
459,VET,Imola,19.0,0 days 00:00:29.506000,0 days 00:00:30.306000,0 days 00:00:30.226000,0 days 00:01:30.038000,False,16.3
460,VET,Imola,20.0,0 days 00:00:28.255000,0 days 00:00:29.612000,0 days 00:00:29.498000,0 days 00:01:27.365000,False,16.1
461,VET,Imola,21.0,0 days 00:00:27.830000,0 days 00:00:29.333000,0 days 00:00:28.905000,0 days 00:01:26.068000,False,16.0
462,VET,Imola,22.0,0 days 00:00:27.306000,0 days 00:00:29.093000,0 days 00:00:28.777000,0 days 00:01:25.176000,False,16.1
463,VET,Imola,23.0,0 days 00:00:27.004000,0 days 00:00:28.977000,0 days 00:00:28.659000,0 days 00:01:24.640000,False,16.0
464,VET,Imola,24.0,0 days 00:00:26.897000,0 days 00:00:28.764000,0 days 00:00:28.333000,0 days 00:01:23.994000,False,16.0
465,VET,Imola,25.0,0 days 00:00:26.736000,0 days 00:00:28.758000,0 days 00:00:28.079000,0 days 00:01:23.573000,False,16.0
466,VET,Imola,26.0,0 days 00:00:26.633000,0 days 00:00:28.523000,0 days 00:00:27.941000,0 days 00:01:23.097000,False,15.8
467,VET,Imola,27.0,0 days 00:00:26.442000,0 days 00:00:28.528000,0 days 00:00:27.988000,0 days 00:01:22.958000,False,15.9
468,VET,Imola,28.0,0 days 00:00:26.469000,0 days 00:00:28.567000,0 days 00:00:27.897000,0 days 00:01:22.933000,False,16.1
469,VET,Imola,29.0,0 days 00:00:26.400000,0 days 00:00:28.419000,0 days 00:00:27.806000,0 days 00:01:22.625000,False,16.1
470,VET,Imola,30.0,0 days 00:00:26.273000,0 days 00:00:28.354000,0 days 00:00:27.908000,0 days 00:01:22.535000,False,16.2
471,VET,Imola,31.0,0 days 00:00:26.333000,0 days 00:00:28.363000,0 days 00:00:27.720000,0 days 00:01:22.416000,False,16.3
472,VET,Imola,32.0,0 days 00:00:26.271000,0 days 00:00:28.272000,0 days 00:00:27.726000,0 days 00:01:22.269000,False,16.5
473,VET,Imola,33.0,0 days 00:00:26.270000,0 days 00:00:28.275000,0 days 00:00:27.600000,0 days 00:01:22.145000,False,16.6
474,VET,Imola,34.0,0 days 00:00:26.190000,0 days 00:00:28.252000,0 days 00:00:27.654000,0 days 00:01:22.096000,False,16.6
475,VET,Imola,35.0,0 days 00:00:26.112000,0 days 00:00:28.176000,0 days 00:00:27.638000,0 days 00:01:21.926000,False,16.4
476,VET,Imola,36.0,0 days 00:00:26.196000,0 days 00:00:28.172000,0 days 00:00:27.622000,0 days 00:01:21.990000,False,16.5
477,VET,Imola,37.0,0 days 00:00:26.044000,0 days 00:00:28.201000,0 days 00:00:27.540000,0 days 00:01:21.785000,False,16.6
478,VET,Imola,38.0,0 days 00:00:26.102000,0 days 00:00:28.274000,0 days 00:00:27.374000,0 days 00:01:21.750000,False,16.7
479,VET,Imola,39.0,0 days 00:00:26.069000,0 days 00:00:28.194000,0 days 00:00:27.545000,0 days 00:01:21.808000,False,16.7
480,VET,Imola,40.0,0 days 00:00:26.067000,0 days 00:00:28.217000,0 days 00:00:27.505000,0 days 00:01:21.789000,False,16.6
481,VET,Imola,41.0,0 days 00:00:26.078000,0 days 00:00:28.270000,0 days 00:00:27.458000,0 days 00:01:21.806000,False,16.5
482,VET,Imola,42.0,0 days 00:00:25.976000,0 days 00:00:28.297000,0 days 00:00:27.511000,0 days 00:01:21.784000,False,16.5
483,VET,Imola,43.0,0 days 00:00:26.064000,0 days 00:00:28.144000,0 days 00:00:27.386000,0 days 00:01:21.594000,False,16.6
484,VET,Imola,44.0,0 days 00:00:26.088000,0 days 00:00:28.143000,0 days 00:00:27.416000,0 days 00:01:21.647000,False,16.7
485,VET,Imola,45.0,0 days 00:00:26.028000,0 days 00:00:28.166000,0 days 00:00:27.362000,0 days 00:01:21.556000,False,16.7
486,VET,Imola,46.0,0 days 00:00:26.011000,0 days 00:00:28.107000,0 days 00:00:27.358000,0 days 00:01:21.476000,False,16.6
487,VET,Imola,47.0,0 days 00:00:25.942000,0 days 00:00:27.956000,0 days 00:00:27.313000,0 days 00:01:21.211000,False,16.7
488,VET,Imola,48.0,0 days 00:00:25.952000,0 days 00:00:28.177000,0 days 00:00:27.335000,0 days 00:01:21.464000,False,16.7
489,VET,Imola,49.0,0 days 00:00:26.017000,0 days 00:00:28.142000,0 days 00:00:27.273000,0 days 00:01:21.432000,False,16.9
490,VET,Imola,50.0,0 days 00:00:26.023000,0 days 00:00:28.100000,0 days 00:00:27.236000,0 days 00:01:21.359000,False,17.0
491,VET,Imola,51.0,0 days 00:00:25.893000,0 days 00:00:28.135000,0 days 00:00:27.316000,0 days 00:01:21.344000,False,17.0
492,VET,Imola,52.0,0 days 00:00:26.002000,0 days 00:00:28.190000,0 days 00:00:27.264000,0 days 00:01:21.456000,False,17.0
493,VET,Imola,53.0,0 days 00:00:26.115000,0 days 00:00:28.078000,0 days 00:00:27.334000,0 days 00:01:21.527000,False,17.0
494,VET,Imola,54.0,0 days 00:00:26.873000,0 days 00:00:28.482000,0 days 00:00:27.640000,0 days 00:01:22.995000,False,16.8
495,VET,Imola,55.0,0 days 00:00:26.010000,0 days 00:00:28.271000,0 days 00:00:27.397000,0 days 00:01:21.678000,False,16.8
496,VET,Imola,56.0,0 days 00:00:26.035000,0 days 00:00:28.048000,0 days 00:00:27.346000,0 days 00:01:21.429000,False,16.7
497,VET,Imola,57.0,0 days 00:00:26.085000,0 days 00:00:28.079000,0 days 00:00:27.334000,0 days 00:01:21.498000,False,16.6
498,VET,Imola,58.0,0 days 00:00:25.965000,0 days 00:00:28.142000,0 days 00:00:27.281000,0 days 00:01:21.388000,False,16.5
499,VET,Imola,59.0,0 days 00:00:26.725000,0 days 00:00:28.782000,0 days 00:00:27.478000,0 days 00:01:22.985000,False,16.5
500,VET,Imola,60.0,0 days 00:00:26.131000,0 days 00:00:28.326000,0 days 00:00:27.422000,0 days 00:01:21.879000,False,16.5
501,VET,Imola,61.0,0 days 00:00:26.042000,0 days 00:00:28.273000,0 days 00:00:27.295000,0 days 00:01:21.610000,False,16.6
502,VET,Imola,62.0,0 days 00:00:26.040000,0 days 00:00:28.215000,0 days 00:00:27.462000,0 days 00:01:21.717000,False,16.6
503,VET,Imola,63.0,0 days 00:00:26.074000,0 days 00:00:28.359000,0 days 00:00:27.535000,0 days 00:01:21.968000,False,16.6
504,MAG,Imola,1.0,,0 days 00:00:32.680000,0 days 00:00:48.338000,,False,18.0
505,MAG,Imola,2.0,0 days 00:00:51.969000,0 days 00:00:49.301000,0 days 00:00:45.557000,0 days 00:02:26.827000,False,17.9
506,MAG,Imola,3.0,0 days 00:00:44.501000,0 days 00:00:46.404000,0 days 00:00:47.876000,0 days 00:02:18.781000,False,17.8
507,MAG,Imola,4.0,0 days 00:00:38.997000,0 days 00:00:47.110000,0 days 00:00:54.129000,0 days 00:02:20.236000,False,17.6
508,MAG,Imola,5.0,0 days 00:00:30.781000,0 days 00:00:31.880000,0 days 00:00:31.729000,0 days 00:01:34.390000,False,17.5
509,MAG,Imola,6.0,0 days 00:00:30.009000,0 days 00:00:31.565000,0 days 00:00:31.371000,0 days 00:01:32.945000,False,17.3
510,MAG,Imola,7.0,0 days 00:00:29.065000,0 days 00:00:31.280000,0 days 00:00:31.244000,0 days 00:01:31.589000,False,17.3
511,MAG,Imola,8.0,0 days 00:00:29.017000,0 days 00:00:31.518000,0 days 00:00:31.129000,0 days 00:01:31.664000,False,17.1
512,MAG,Imola,9.0,0 days 00:00:28.855000,0 days 00:00:31.212000,0 days 00:00:31.220000,0 days 00:01:31.287000,False,17.0
513,MAG,Imola,10.0,0 days 00:00:28.611000,0 days 00:00:31.994000,0 days 00:00:31.266000,0 days 00:01:31.871000,False,17.0
514,MAG,Imola,11.0,0 days 00:00:29.559000,0 days 00:00:32.038000,0 days 00:00:31.525000,0 days 00:01:33.122000,False,17.0
515,MAG,Imola,12.0,0 days 00:00:30.212000,0 days 00:00:31.969000,0 days 00:00:32.763000,0 days 00:01:34.944000,False,17.0
516,MAG,Imola,13.0,0 days 00:00:29.484000,0 days 00:00:32.597000,0 days 00:00:32.860000,0 days 00:01:34.941000,False,17.0
517,MAG,Imola,14.0,0 days 00:00:29.995000,0 days 00:00:32.561000,0 days 00:00:33.291000,0 days 00:01:35.847000,False,16.7
518,MAG,Imola,15.0,0 days 00:00:29.877000,0 days 00:00:33.356000,0 days 00:00:32.451000,0 days 00:01:35.684000,False,16.7
519,MAG,Imola,16.0,0 days 00:00:29.830000,0 days 00:00:32.398000,0 days 00:00:31.975000,0 days 00:01:34.203000,False,16.7
520,MAG,Imola,17.0,0 days 00:00:29.366000,0 days 00:00:32.381000,0 days 00:00:31.720000,0 days 00:01:33.467000,False,16.5
521,MAG,Imola,18.0,0 days 00:00:29.659000,0 days 00:00:32.608000,0 days 00:00:36.586000,0 days 00:01:38.853000,False,16.2
522,MAG,Imola,19.0,0 days 00:00:59.854000,0 days 00:00:31.664000,0 days 00:00:31.004000,0 days 00:02:02.522000,False,16.3
523,MAG,Imola,20.0,0 days 00:00:28.852000,0 days 00:00:29.639000,0 days 00:00:28.939000,0 days 00:01:27.430000,False,16.1
524,MAG,Imola,21.0,0 days 00:00:27.849000,0 days 00:00:29.270000,0 days 00:00:28.436000,0 days 00:01:25.555000,False,16.0
525,MAG,Imola,22.0,0 days 00:00:27.388000,0 days 00:00:29.224000,0 days 00:00:28.356000,0 days 00:01:24.968000,False,16.1
526,MAG,Imola,23.0,0 days 00:00:27.247000,0 days 00:00:28.787000,0 days 00:00:28.160000,0 days 00:01:24.194000,False,16.0
527,MAG,Imola,24.0,0 days 00:00:27.168000,0 days 00:00:28.971000,0 days 00:00:28.044000,0 days 00:01:24.183000,False,16.0
528,MAG,Imola,25.0,0 days 00:00:26.926000,0 days 00:00:28.548000,0 days 00:00:27.892000,0 days 00:01:23.366000,False,16.0
529,MAG,Imola,26.0,0 days 00:00:26.850000,0 days 00:00:28.646000,0 days 00:00:27.958000,0 days 00:01:23.454000,False,15.8
530,MAG,Imola,27.0,0 days 00:00:26.791000,0 days 00:00:28.581000,0 days 00:00:27.709000,0 days 00:01:23.081000,False,15.9
531,MAG,Imola,28.0,0 days 00:00:26.506000,0 days 00:00:28.419000,0 days 00:00:27.630000,0 days 00:01:22.555000,False,16.1
532,MAG,Imola,29.0,0 days 00:00:26.473000,0 days 00:00:28.301000,0 days 00:00:27.532000,0 days 00:01:22.306000,False,16.1
533,MAG,Imola,30.0,0 days 00:00:26.497000,0 days 00:00:28.289000,0 days 00:00:27.489000,0 days 00:01:22.275000,False,16.2
534,MAG,Imola,31.0,0 days 00:00:26.413000,0 days 00:00:28.280000,0 days 00:00:27.411000,0 days 00:01:22.104000,False,16.3
535,MAG,Imola,32.0,0 days 00:00:26.372000,0 days 00:00:28.125000,0 days 00:00:27.703000,0 days 00:01:22.200000,False,16.5
536,MAG,Imola,33.0,0 days 00:00:26.332000,0 days 00:00:28.321000,0 days 00:00:27.589000,0 days 00:01:22.242000,False,16.6
537,MAG,Imola,34.0,0 days 00:00:26.326000,0 days 00:00:28.342000,0 days 00:00:27.405000,0 days 00:01:22.073000,False,16.6
538,MAG,Imola,35.0,0 days 00:00:26.256000,0 days 00:00:28.291000,0 days 00:00:27.245000,0 days 00:01:21.792000,False,16.4
539,MAG,Imola,36.0,0 days 00:00:26.242000,0 days 00:00:28.118000,0 days 00:00:27.221000,0 days 00:01:21.581000,False,16.5
540,MAG,Imola,37.0,0 days 00:00:26.171000,0 days 00:00:27.985000,0 days 00:00:27.269000,0 days 00:01:21.425000,False,16.6
541,MAG,Imola,38.0,0 days 00:00:26.093000,0 days 00:00:28.049000,0 days 00:00:27.337000,0 days 00:01:21.479000,False,16.7
542,MAG,Imola,39.0,0 days 00:00:26.202000,0 days 00:00:28.092000,0 days 00:00:27.210000,0 days 00:01:21.504000,False,16.7
543,MAG,Imola,40.0,0 days 00:00:26.148000,0 days 00:00:28.115000,0 days 00:00:27.316000,0 days 00:01:21.579000,False,16.6
544,MAG,Imola,41.0,0 days 00:00:26.247000,0 days 00:00:28.190000,0 days 00:00:27.399000,0 days 00:01:21.836000,False,16.5
545,MAG,Imola,42.0,0 days 00:00:26.264000,0 days 00:00:28.134000,0 days 00:00:27.345000,0 days 00:01:21.743000,False,16.5
546,MAG,Imola,43.0,0 days 00:00:26.237000,0 days 00:00:28.298000,0 days 00:00:27.234000,0 days 00:01:21.769000,False,16.6
547,MAG,Imola,44.0,0 days 00:00:26.204000,0 days 00:00:28.153000,0 days 00:00:27.424000,0 days 00:01:21.781000,False,16.7
548,MAG,Imola,45.0,0 days 00:00:26.181000,0 days 00:00:28.212000,0 days 00:00:27.290000,0 days 00:01:21.683000,False,16.7
549,MAG,Imola,46.0,0 days 00:00:26.217000,0 days 00:00:28.234000,0 days 00:00:27.315000,0 days 00:01:21.766000,False,16.6
550,MAG,Imola,47.0,0 days 00:00:26.850000,0 days 00:00:28.583000,0 days 00:00:27.363000,0 days 00:01:22.796000,False,16.7
551,MAG,Imola,48.0,0 days 00:00:26.267000,0 days 00:00:28.334000,0 days 00:00:27.304000,0 days 00:01:21.905000,False,16.7
552,MAG,Imola,49.0,0 days 00:00:26.175000,0 days 00:00:28.118000,0 days 00:00:27.289000,0 days 00:01:21.582000,False,16.9
553,MAG,Imola,50.0,0 days 00:00:26.183000,0 days 00:00:30.208000,0 days 00:00:27.565000,0 days 00:01:23.956000,False,17.0
554,MAG,Imola,51.0,0 days 00:00:26.025000,0 days 00:00:28.179000,0 days 00:00:27.224000,0 days 00:01:21.428000,False,17.0
555,MAG,Imola,52.0,0 days 00:00:26.242000,0 days 00:00:28.355000,0 days 00:00:27.316000,0 days 00:01:21.913000,False,17.0
556,MAG,Imola,53.0,0 days 00:00:26.103000,0 days 00:00:28.146000,0 days 00:00:27.215000,0 days 00:01:21.464000,False,17.0
557,MAG,Imola,54.0,0 days 00:00:26.129000,0 days 00:00:28.182000,0 days 00:00:27.229000,0 days 00:01:21.540000,False,16.8
558,MAG,Imola,55.0,0 days 00:00:26.087000,0 days 00:00:28.123000,0 days 00:00:27.148000,0 days 00:01:21.358000,False,16.8
559,MAG,Imola,56.0,0 days 00:00:26.475000,0 days 00:00:28.353000,0 days 00:00:27.330000,0 days 00:01:22.158000,False,16.7
560,MAG,Imola,57.0,0 days 00:00:26.065000,0 days 00:00:28.145000,0 days 00:00:27.308000,0 days 00:01:21.518000,False,16.6
561,MAG,Imola,58.0,0 days 00:00:26.108000,0 days 00:00:28.216000,0 days 00:00:27.176000,0 days 00:01:21.500000,False,16.5
562,MAG,Imola,59.0,0 days 00:00:26.007000,0 days 00:00:28.283000,0 days 00:00:27.222000,0 days 00:01:21.512000,False,16.5
563,MAG,Imola,60.0,0 days 00:00:26.050000,0 days 00:00:28.221000,0 days 00:00:27.164000,0 days 00:01:21.435000,False,16.5
564,MAG,Imola,61.0,0 days 00:00:25.994000,0 days 00:00:28.037000,0 days 00:00:27.207000,0 days 00:01:21.238000,False,16.6
565,MAG,Imola,62.0,0 days 00:00:25.879000,0 days 00:00:27.982000,0 days 00:00:27.473000,0 days 00:01:21.334000,False,16.6
566,MAG,Imola,63.0,0 days 00:00:26.441000,0 days 00:00:28.092000,0 days 00:00:27.524000,0 days 00:01:22.057000,False,16.6
567,STR,Imola,1.0,,0 days 00:00:36.399000,0 days 00:00:52.187000,,False,18.0
568,STR,Imola,2.0,0 days 00:00:51.238000,0 days 00:00:48.678000,0 days 00:00:48.452000,0 days 00:02:28.368000,False,17.9
569,STR,Imola,3.0,0 days 00:00:42.691000,0 days 00:00:45.173000,0 days 00:00:49.863000,0 days 00:02:17.727000,False,17.8
570,STR,Imola,4.0,0 days 00:00:36.842000,0 days 00:00:44.257000,0 days 00:00:51.559000,0 days 00:02:12.658000,False,17.6
571,STR,Imola,5.0,0 days 00:00:31.508000,0 days 00:00:32.852000,0 days 00:00:32.720000,0 days 00:01:37.080000,False,17.5
572,STR,Imola,6.0,0 days 00:00:30.270000,0 days 00:00:31.826000,0 days 00:00:31.665000,0 days 00:01:33.761000,False,17.3
573,STR,Imola,7.0,0 days 00:00:29.373000,0 days 00:00:31.685000,0 days 00:00:31.588000,0 days 00:01:32.646000,False,17.3
574,STR,Imola,8.0,0 days 00:00:29.284000,0 days 00:00:31.478000,0 days 00:00:31.529000,0 days 00:01:32.291000,False,17.1
575,STR,Imola,9.0,0 days 00:00:29.278000,0 days 00:00:31.222000,0 days 00:00:31.290000,0 days 00:01:31.790000,False,17.0
576,STR,Imola,10.0,0 days 00:00:29.110000,0 days 00:00:31.724000,0 days 00:00:31.486000,0 days 00:01:32.320000,False,17.0
577,STR,Imola,11.0,0 days 00:00:29.117000,0 days 00:00:31.617000,0 days 00:00:31.764000,0 days 00:01:32.498000,False,17.0
578,STR,Imola,12.0,0 days 00:00:29.522000,0 days 00:00:31.999000,0 days 00:00:31.917000,0 days 00:01:33.438000,False,17.0
579,STR,Imola,13.0,0 days 00:00:29.799000,0 days 00:00:32.130000,0 days 00:00:32.705000,0 days 00:01:34.634000,False,17.0
580,STR,Imola,14.0,0 days 00:00:29.792000,0 days 00:00:32.623000,0 days 00:00:32.820000,0 days 00:01:35.235000,False,16.7
581,STR,Imola,15.0,0 days 00:00:29.970000,0 days 00:00:32.940000,0 days 00:00:32.619000,0 days 00:01:35.529000,False,16.7
582,STR,Imola,16.0,0 days 00:00:30.113000,0 days 00:00:33.054000,0 days 00:00:32.608000,0 days 00:01:35.775000,False,16.7
583,STR,Imola,17.0,0 days 00:00:30.072000,0 days 00:00:32.762000,0 days 00:00:32.608000,0 days 00:01:35.442000,False,16.5
584,STR,Imola,18.0,0 days 00:00:29.758000,0 days 00:00:32.702000,0 days 00:00:36.728000,0 days 00:01:39.188000,False,16.2
